ep01*.*	ep01.mp4	1
Show.01*.*	ep01.mp4	0
ep01.*txt	ep01.mp4	0
Show.01.*txt	ep01.mp4	0
*.mpls	ep01.mp4	0
*	ep01.mp4	1
*.*	ep01.mp4	1
*.txt	ep01.mp4	0
ep01*.*	ep01.pyc	1
Show.01*.*	ep01.pyc	0
ep01.*txt	ep01.pyc	0
Show.01.*txt	ep01.pyc	0
*.mpls	ep01.pyc	0
*	ep01.pyc	1
*.*	ep01.pyc	1
*.txt	ep01.pyc	0
ep01*.*	ep01.qpf	1
Show.01*.*	ep01.qpf	0
ep01.*txt	ep01.qpf	0
Show.01.*txt	ep01.qpf	0
*.mpls	ep01.qpf	0
*	ep01.qpf	1
*.*	ep01.qpf	1
*.txt	ep01.qpf	0
ep01*.*	ep01.rpc	1
Show.01*.*	ep01.rpc	0
ep01.*txt	ep01.rpc	0
Show.01.*txt	ep01.rpc	0
*.mpls	ep01.rpc	0
*	ep01.rpc	1
*.*	ep01.rpc	1
*.txt	ep01.rpc	0
ep01*.*	ep01.sup	1
Show.01*.*	ep01.sup	0
ep01.*txt	ep01.sup	0
Show.01.*txt	ep01.sup	0
*.mpls	ep01.sup	0
*	ep01.sup	1
*.*	ep01.sup	1
*.txt	ep01.sup	0
ep01*.*	ep01.txt	1
Show.01*.*	ep01.txt	0
ep01.*txt	ep01.txt	1
Show.01.*txt	ep01.txt	0
*.mpls	ep01.txt	0
*	ep01.txt	1
*.*	ep01.txt	1
*.txt	ep01.txt	1
ep01*.*	EP01.TXT	1
Show.01*.*	EP01.TXT	0
ep01.*txt	EP01.TXT	1
Show.01.*txt	EP01.TXT	0
*.mpls	EP01.TXT	0
*	EP01.TXT	1
*.*	EP01.TXT	1
*.txt	EP01.TXT	1
ep01*.*	ep01-.txt	1
Show.01*.*	ep01-.txt	0
ep01.*txt	ep01-.txt	0
Show.01.*txt	ep01-.txt	0
*.mpls	ep01-.txt	0
*	ep01-.txt	1
*.*	ep01-.txt	1
*.txt	ep01-.txt	1
Show.01*.*	ep01.txt.bak	0
ep01.*txt	ep01.txt.bak	0
Show.01.*txt	ep01.txt.bak	0
*.mpls	ep01.txt.bak	0
*.txt	ep01.txt.bak	0
Show.01*.*	ep01.txte	0
ep01.*txt	ep01.txte	0
Show.01.*txt	ep01.txte	0
*.mpls	ep01.txte	0
Show.01*.*	ep01.txtx	0
ep01.*txt	ep01.txtx	0
Show.01.*txt	ep01.txtx	0
*.mpls	ep01.txtx	0
ep01*.*	ep01.v2	1
Show.01*.*	ep01.v2	0
ep01.*txt	ep01.v2	0
Show.01.*txt	ep01.v2	0
*.mpls	ep01.v2	0
*	ep01.v2	1
*.*	ep01.v2	1
*.txt	ep01.v2	0
Show.01*.*	ep01.v2.hevc	0
ep01.*txt	ep01.v2.hevc	0
Show.01.*txt	ep01.v2.hevc	0
*.mpls	ep01.v2.hevc	0
*.txt	ep01.v2.hevc	0
Show.01*.*	ep01.v2.jpn.txt	0
ep01.*txt	ep01.v2.jpn.txt	1
Show.01.*txt	ep01.v2.jpn.txt	0
*.mpls	ep01.v2.jpn.txt	0
Show.01*.*	ep01.v2.mkv	0
ep01.*txt	ep01.v2.mkv	0
Show.01.*txt	ep01.v2.mkv	0
*.mpls	ep01.v2.mkv	0
*.txt	ep01.v2.mkv	0
Show.01*.*	ep01.v2.txt	0
ep01.*txt	ep01.v2.txt	1
Show.01.*txt	ep01.v2.txt	0
*.mpls	ep01.v2.txt	0
ep01*.*	ep01.vpy	1
Show.01*.*	ep01.vpy	0
ep01.*txt	ep01.vpy	0
Show.01.*txt	ep01.vpy	0
*.mpls	ep01.vpy	0
*	ep01.vpy	1
*.*	ep01.vpy	1
*.txt	ep01.vpy	0
Show.01*.*	ep01.x.txt	0
ep01.*txt	ep01.x.txt	1
Show.01.*txt	ep01.x.txt	0
*.mpls	ep01.x.txt	0
Show.01*.*	ep01.xtxt	0
ep01.*txt	ep01.xtxt	1
Show.01.*txt	ep01.xtxt	0
*.mpls	ep01.xtxt	0
*.txt	ep01.xtxt	0
ep01*.*	ep01_	1
Show.01*.*	ep01_	0
ep01.*txt	ep01_	0
Show.01.*txt	ep01_	0
*.mpls	ep01_	0
*	ep01_	1
*.*	ep01_	1
*.txt	ep01_	0
ep01*.*	ep01_all.mkv	1
Show.01*.*	ep01_all.mkv	0
ep01.*txt	ep01_all.mkv	0
Show.01.*txt	ep01_all.mkv	0
*.mpls	ep01_all.mkv	0
*	ep01_all.mkv	1
*.*	ep01_all.mkv	1
*.txt	ep01_all.mkv	0
Show.01*.*	ep01_extra.flac	0
ep01.*txt	ep01_extra.flac	0
Show.01.*txt	ep01_extra.flac	0
*.mpls	ep01_extra.flac	0
*.txt	ep01_extra.flac	0
ep01*.*	ep01jpn.txt	1
Show.01*.*	ep01jpn.txt	0
ep01.*txt	ep01jpn.txt	0
Show.01.*txt	ep01jpn.txt	0
*.mpls	ep01jpn.txt	0
*	ep01jpn.txt	1
*.*	ep01jpn.txt	1
*.txt	ep01jpn.txt	1
ep01*.*	ep01x	1
Show.01*.*	ep01x	0
ep01.*txt	ep01x	0
Show.01.*txt	ep01x	0
*.mpls	ep01x	0
*	ep01x	1
*.*	ep01x	1
*.txt	ep01x	0
ep01*.*	ep01x.txt	1
Show.01*.*	ep01x.txt	0
ep01.*txt	ep01x.txt	0
Show.01.*txt	ep01x.txt	0
*.mpls	ep01x.txt	0
*	ep01x.txt	1
*.*	ep01x.txt	1
*.txt	ep01x.txt	1
ep01*.*	ep01xx	1
Show.01*.*	ep01xx	0
ep01.*txt	ep01xx	0
Show.01.*txt	ep01xx	0
*.mpls	ep01xx	0
*	ep01xx	1
*.*	ep01xx	1
*.txt	ep01xx	0
ep01*.*	Show.01.flac	0
Show.01*.*	Show.01.flac	1
ep01.*txt	Show.01.flac	0
Show.01.*txt	Show.01.flac	0
*.mpls	Show.01.flac	0
*.txt	Show.01.flac	0
ep01*.*	Show.01.jpn.txt	0
Show.01*.*	Show.01.jpn.txt	1
ep01.*txt	Show.01.jpn.txt	0
Show.01.*txt	Show.01.jpn.txt	1
*.mpls	Show.01.jpn.txt	0
ep01*.*	Show.01.m2ts	0
Show.01*.*	Show.01.m2ts	1
ep01.*txt	Show.01.m2ts	0
Show.01.*txt	Show.01.m2ts	0
*.mpls	Show.01.m2ts	0
*.txt	Show.01.m2ts	0
ep01*.*	Show.01.txt	0
Show.01*.*	Show.01.txt	1
ep01.*txt	Show.01.txt	0
Show.01.*txt	Show.01.txt	1
*.mpls	Show.01.txt	0
ep01*.*	Show.01x.txt	0
Show.01*.*	Show.01x.txt	1
ep01.*txt	Show.01x.txt	0
Show.01.*txt	Show.01x.txt	0
*.mpls	Show.01x.txt	0
Show.01*.*	ep01.001.mkv	0
ep01.*txt	ep01.001.mkv	0
Show.01.*txt	ep01.001.mkv	0
*.mpls	ep01.001.mkv	0
*.txt	ep01.001.mkv	0
ep01*.*	ep01.jpn	1
Show.01*.*	ep01.jpn	0
ep01.*txt	ep01.jpn	0
Show.01.*txt	ep01.jpn	0
*.mpls	ep01.jpn	0
*	ep01.jpn	1
*.*	ep01.jpn	1
*.txt	ep01.jpn	0
Show.01*.*	ep01_extra	0
ep01.*txt	ep01_extra	0
Show.01.*txt	ep01_extra	0
*.mpls	ep01_extra	0
*.txt	ep01_extra	0
ep01*.*	ep01.00	1
Show.01*.*	ep01.00	0
ep01.*txt	ep01.00	0
Show.01.*txt	ep01.00	0
*.mpls	ep01.00	0
*	ep01.00	1
*.*	ep01.00	1
*.txt	ep01.00	0
Show.01*.*	ep01.v2.jpn	0
ep01.*txt	ep01.v2.jpn	0
Show.01.*txt	ep01.v2.jpn	0
*.mpls	ep01.v2.jpn	0
*.txt	ep01.v2.jpn	0
ep01*.*	ep01xx.txt	1
Show.01*.*	ep01xx.txt	0
ep01.*txt	ep01xx.txt	0
Show.01.*txt	ep01xx.txt	0
*.mpls	ep01xx.txt	0
*	ep01xx.txt	1
*.*	ep01xx.txt	1
*.txt	ep01xx.txt	1
Show.01*.*	ep01_extra.txt	0
ep01.*txt	ep01_extra.txt	0
Show.01.*txt	ep01_extra.txt	0
*.mpls	ep01_extra.txt	0
Show.01*.*	ep01.mpls	0
ep01.*txt	ep01.mpls	0
Show.01.*txt	ep01.mpls	0
*.mpls	ep01.mpls	1
*.txt	ep01.mpls	0
Show.01*.*	ep01.mplsx	0
ep01.*txt	ep01.mplsx	0
Show.01.*txt	ep01.mplsx	0
*.mpls	ep01.mplsx	0
*.txt	ep01.mplsx	0
ep01*.*	a.mpls	0
Show.01*.*	a.mpls	0
ep01.*txt	a.mpls	0
Show.01.*txt	a.mpls	0
*.mpls	a.mpls	1
*.txt	a.mpls	0
ep01*.*	b.MPLS	0
Show.01*.*	b.MPLS	0
ep01.*txt	b.MPLS	0
Show.01.*txt	b.MPLS	0
*.mpls	b.MPLS	1
*.txt	b.MPLS	0
ep01*.*	c.mpls.bak	0
Show.01*.*	c.mpls.bak	0
ep01.*txt	c.mpls.bak	0
Show.01.*txt	c.mpls.bak	0
*.mpls	c.mpls.bak	0
*.txt	c.mpls.bak	0
ep01*.*	d	0
Show.01*.*	d	0
ep01.*txt	d	0
Show.01.*txt	d	0
*.mpls	d	0
*	d	1
*.*	d	1
*.txt	d	0
ep01*.*	ep01-	1
Show.01*.*	ep01-	0
ep01.*txt	ep01-	0
Show.01.*txt	ep01-	0
*.mpls	ep01-	0
*	ep01-	1
*.*	ep01-	1
*.txt	ep01-	0
Show.01*.*	ep01-.flac	0
ep01.*txt	ep01-.flac	0
Show.01.*txt	ep01-.flac	0
*.mpls	ep01-.flac	0
*.txt	ep01-.flac	0
